title,link,image,author,price,discount,publisher,pubdate,isbn,description
<b>조선에서 백수로 살기</b> (‘청년 연암’에게 배우는 포스트 코로나 시대를 사는 법),http://book.naver.com/bookdb/book_detail.php?bid=20910229,https://bookthumb-phinf.pstatic.net/cover/209/102/20910229.jpg?type=m1&udate=20210909,고미숙,16000,14400,북드라망,20210907,1190351927 9791190351928,"청년 연암 박지원과 오늘의 청년 <b>백수</b>, 두 포물선이 마주치며 그려 내는 유쾌한 <b>백수</b>-로드맵!고전평론가 고미숙이 오늘날 청년 <b>백수</b>의 삶과 18세기 <b>조선</b> 시대 연암 박지원의 청년 시기 삶과 사유를 교차시키며 풀어 내는 인문학적 <b>백수</b>론. <b>백수</b>는 단순히 ‘노는 사람’이 아니라, 노는 동시에 배우는 사람이며... "
<b>다가오는 말들</b>,http://book.naver.com/bookdb/book_detail.php?bid=14598905,https://bookthumb-phinf.pstatic.net/cover/145/989/14598905.jpg?type=m1&udate=20200225,은유,15000,13500,어크로스,20190307,1196587353 9791196587352,"『<b>다가오는 말들</b>』은 이런 ‘나’ 중심의 시대에 ‘타인’의 입장에 서보는 일의 가치를 역설한다. 은유는 우리가 타인의 말에 귀 기울일 때 내가 가진... 은유의 말을 빌리자면 『<b>다가오는 말들</b>』은 “나에게서 남으로, 한발 내디뎌 세상과 만난 기록”이다. 이번에도 은유의 글은 읽는 이의 시야와 마음을... "
<b>그림으로 보는 그리스 로마 신화</b> 5 (일리아스와 오디세이아),http://book.naver.com/bookdb/book_detail.php?bid=11600271,https://bookthumb-phinf.pstatic.net/cover/116/002/11600271.jpg?type=m1&udate=20170131,스카이엠,8800,7920,계림북스,20170126,8953331250 9788953331259,"생생한 그림으로 보고, 재미있는 이야기로 읽는 &#x0D;어린이 눈높이에 꼭 맞는 처음 인문학 『<b>그림으로 보는 그리스 로마 신화</b>』&#x0D;&#x0D;그리스 로마 신화는 태어나 누구나 한 번쯤 만나는 이야기예요. 우리 삶과 역사, 문화, 예술, 철학 등이 신화 속 다양한 모습으로 녹아 있기 때문이지요. 하지만 수많은 등장..."
<b>신의 아이</b> (코맥 매카시 장편소설),http://book.naver.com/bookdb/book_detail.php?bid=20996219,https://bookthumb-phinf.pstatic.net/cover/209/962/20996219.jpg?type=m1&udate=20211001,코맥 매카시,14000,12600,문학동네,20211004,8954682243 9788954682244,그가 1973년에 발표한 세번째 장편소설 『<b>신의 아이</b>』가 출간되었다. 1965년 데뷔작인 『과수원지기』로... 『<b>신의 아이</b>』를 발표하며 문단에서 차근차근 입지를 다져갔다. 작가가 본격적으로 문학적 명성을 얻게 된 서부 장르소설로 넘어가기 전 초기작에 해당하는 『<b>신의 아이</b>』는 남부 고딕소설의 스타일을... 
<b>1일 1정리</b> (100일 동안 하루 한 가지씩!),http://book.naver.com/bookdb/book_detail.php?bid=14203401,https://bookthumb-phinf.pstatic.net/cover/142/034/14203401.jpg?type=m1&udate=20211207,심지은,16000,14400,포북(forbook),20181120,1159000506 9791159000508,담은 『<b>1일 1정리</b>』. 7년째 네이버 ‘정리력 카페’ 부운영자로 활동 중인 저자는 정리를 통한 일상의 사유를 전하고자 매년 2회씩 ‘<b>1일 1정리</b> 프로젝트’를 운영 중이다. 참여자들에게 일어난 변화의 기록들을 꾸준히 정리하고 있는 저자는 이러한 경험을 바탕으로 <b>1일 1정리</b>의 힘을 이야기한다. 좁은 곳부터... 
<b>빈대 가족의 냉장고를 부탁해</b> (짠돌이에게 배우는 경제 지혜 27),http://book.naver.com/bookdb/book_detail.php?bid=9974099,https://bookthumb-phinf.pstatic.net/cover/099/740/09974099.jpg?type=m1&udate=20191114,스토리박스,9500,8550,재미북스,20151215,8960243787 9788960243781,"생활 속 절약 노하우를 배우다!대한민국 공식 짠돌이 빈대 가족의 27번째 이야기 《<b>빈대 가족의 냉장고를 부탁해</b>》. 고장 난 냉장고도 버리지 않는 빈대 가족만의 냉장고 부활 프로젝트부터 건강한 다이어트 요리, 특별한 도시락과 간식까지 빈대 가족만의 알뜰 요리 비결을 배울 수 있도록 구성했다. 또한 돈... "
<b>침묵의 봄</b>,http://book.naver.com/bookdb/book_detail.php?bid=6800163,https://bookthumb-phinf.pstatic.net/cover/068/001/06800163.jpg?type=m1&udate=20220118,레이첼 카슨,18000,16200,에코리브르,20111230,8962630613 9788962630619,"환경을 이슈로 전폭적인 사회운동을 촉발시키다!20세기 환경학 최고의 고전『<b>침묵의 봄</b>』. 50주년 기념 개정판으로 출간 된 이 책은 〈타임〉지가 20세기를 변화시킨 100인 중 한 사람으로 뽑은 레이첼 카슨이 쓴 책으로, 환경 문제의 심각성과 중요성을 독자들에게 일깨워 준 책이다. 저자는 친구로부터 받은... "
<b>그것만 있을 리가 없잖아</b>,http://book.naver.com/bookdb/book_detail.php?bid=14965792,https://bookthumb-phinf.pstatic.net/cover/149/657/14965792.jpg?type=m1&udate=20210301,요시타케 신스케,12000,10800,주니어김영사,20190523,8934995351 9788934995357,"숨겨진 가능성을 찾는 일에 재미를 붙인 주인공은 ‘<b>그것만 있을 리가 없잖아</b>’ 놀이를 시작하고, 재밌는 상상들이 마구 튀어나오게 됩니다.&#x0D;&#x0D;볼로냐 국제도서전 라가치상 특별상 수상, 일본 MOE책방 대상 4관왕에 빛나는 요시타케 신스케 작가의 신작 『<b>그것만 있을 리가 없잖아</b>』는 ‘가능성’이 얼마나... "
<b>선량한 차별주의자</b>,http://book.naver.com/bookdb/book_detail.php?bid=15139498,https://bookthumb-phinf.pstatic.net/cover/151/394/15139498.jpg?type=m1&udate=20220203,김지혜,15000,13500,창비,20190717,8936477196 9788936477196,"선량한 마음만으로 평등은 이루어지지 않는다!은밀하고 사소하며 일상적이고 자연스럽게 벌어지는 일들 속에서 선량한 우리가 놓치고 있던 차별과 혐오의 순간을 날카롭게 포착하는 『<b>선량한 차별주의자</b>』. 차별의 사각지대에 놓인 이들을 직접 찾아가는 현장 활동가이자, 통계학·사회복지학·법학을 넘나드는... "
<b>우리가 빛의 속도로 갈 수 없다면</b>,http://book.naver.com/bookdb/book_detail.php?bid=15028705,https://bookthumb-phinf.pstatic.net/cover/150/287/15028705.jpg?type=m1&udate=20220408,김초엽,14000,12600,허블,20190624,1190090015 9791190090018,"필명으로 낸 「<b>우리가 빛의 속도로 갈 수 없다면</b>」도 동시에 상을 받았다. ‘한국 SF의 우아한 계보’라 불리며 작품 활동을 시작한 김초엽 작가는 그 후, 더욱 도약했다. 자신만이 그려낼 수 있는 김초엽 특유의 작품세계를 보여주었다. 투명하고 아름답지만 순진하지만은 않은, 어디에도 없는 그러나... "
<b>일의 기쁨과 슬픔</b> (우리는 무엇 때문에 일을 하는가?),http://book.naver.com/bookdb/book_detail.php?bid=6829443,https://bookthumb-phinf.pstatic.net/cover/068/294/06829443.jpg?type=m1&udate=20190212,알랭 드 보통,14000,12600,은행나무,20120229,8956605734 9788956605739,"도대체 우리는 왜 일을 하는 것일까?&lt;불안&gt;, &lt;여행의 기술&gt;, &lt;무신론자를 위한 종교&gt;의 저자 알랭 드 보통의 에세이『<b>일의 기쁨과 슬픔</b>』. 에세이이기도 하지만, 동시에 포토 르포르타주로도 기획된 이 책은 사진작가 리처드 베이커의 서정적인 흑백 사진들과 함께 다양한 일의 현장을 찾은 저자가 보고,..."
<b>지구에서 한아뿐</b> (정세랑 장편소설),http://book.naver.com/bookdb/book_detail.php?bid=6944394,https://bookthumb-phinf.pstatic.net/cover/069/443/06944394.jpg?type=m1&udate=20190917,정세랑,11000,,네오픽션,20120627,8954427154 9788954427159,"사랑을 위해 2만 광년을 날아온 외계인!자신의 사랑이 우주에서 단 하나뿐임을 바라는 연인들을 위한 이야기 『<b>지구에서 한아뿐</b>』. SF, 로맨스, 호러, 스릴러 등 장르의 경계를 넘나드는 작가 정세랑의 소설이다. 친환경 디자이너 한아와 그녀의 외계인 남자친구 경민의 알콩달콩하면서도 범우주적인 사랑..."
<b>작가들의 비밀스러운 삶</b> (기욤 뮈소 장편소설),http://book.naver.com/bookdb/book_detail.php?bid=15767641,https://bookthumb-phinf.pstatic.net/cover/157/676/15767641.jpg?type=m1&udate=20210527,기욤 뮈소,14800,13320,밝은세상,20191121,8984373850 9788984373853,"미궁에 빠진 살인사건, 그리고 섬에 칩거하는 작가의 비밀!언제나 새롭고 창의적인 작품을 선보여온 기욤 뮈소가 한국에서 16번째로 출간하는 장편소설 『<b>작가들의 비밀스러운 삶</b>』. 로맨스와 판타지, 스릴러가 결합된 복합장르소설로 유명하지만 최근에는 스릴러비중이 압도적으로 커지고 있는 저자가... "
<b>정재승의 인간 탐구 보고서</b> 8 (불안이 온갖 미신을 만든다),http://book.naver.com/bookdb/book_detail.php?bid=21378087,https://bookthumb-phinf.pstatic.net/cover/213/780/21378087.jpg?type=m1&udate=20211231,정재은|이고은|<b>정재승</b>,14000,12600,아울북,20211229,8950983141 9788950983147,《<b>정재승의 인간 탐구 보고서</b>》 8권 출간! 이번에는 ‘미신’이다. 빨간색으로 이름을 쓰면 죽는다? 밤에 손톱을 깎으면 쥐에게 영혼이 옮겨 간다? 지구인의 일상을 위험천만하게 만드는 각종 미신들! 지구인들이 이런 수상한 것들을 믿는 이유가 미래를 통제하기 위해서라고? 지구인의 믿음에 숨겨진 비밀이... 
<b>지쳤거나 좋아하는 게 없거나</b> (리커버 에디션),http://book.naver.com/bookdb/book_detail.php?bid=21292856,https://bookthumb-phinf.pstatic.net/cover/212/928/21292856.jpg?type=m1&udate=20220101,글배우,16000,14400,강한별,20211117,119747255X 9791197472558,"“<b>지쳤거나 좋아하는 게 없거나</b>”25만 부 판매 기념 리커버 에디션, 4대 서점 종합 베스트셀러 1위 기록,글배우가 전하는 잃어버린 삶의 의욕을 다시 찾을 수 있는 이야기!!무기력해진 마음에 새롭게 다시 시작하고 싶은 의욕과 용기를 불러일으켜 준 글배우 ‘<b>지쳤거나 좋아하는 게 없거나</b>’ 도서가 25만 부... "
<b>목소리를 드릴게요</b> (정세랑 소설집),http://book.naver.com/bookdb/book_detail.php?bid=15973466,https://bookthumb-phinf.pstatic.net/cover/159/734/15973466.jpg?type=m1&udate=20220303,정세랑,14800,13320,아작,20200106,1165300001 9791165300005,"데뷔 10주년을 맞은 정세랑의 첫 SF 소설집 『<b>목소리를 드릴게요</b>』. 2010년부터 2019년까지 저자가 쓴 거의 모든 SF 단편을 모은 것으로, 지금 이곳, 현재의 한국 사회에서 사람들, 특히 여성들이 살아가는 모습과 몰락해가는 인류 문명에 관한 경고를 담은 8편의 소설이 수록되어 있다. 

실제로 대학 때 모든... "
<b>엄마 자판기</b>,http://book.naver.com/bookdb/book_detail.php?bid=16292441,https://bookthumb-phinf.pstatic.net/cover/162/924/16292441.jpg?type=m1&udate=20200313,조경희,60000,54000,노란돼지,20200115,1159950741 9791159950742,"마음대로 누를 수 있는 <b>엄마 자판기</b>가 찾아온다면?어느 날, <b>엄마 자판기</b>가 나를 찾아왔어요!
아이들에게는 엄마와 노는 것이 가장 행복한 일 중 하나예요. 엄마가 늘 집에 있었으면 좋겠고, 쉬는 날이면 엄마와 놀이공원도 가고 싶지요. 엄마가 온통 내 차지가 되면 좋겠지만 그 시간을 온전히 아이와 보내지 못하는... "
<b>내가 원하는 것을 나도 모를 때</b>,http://book.naver.com/bookdb/book_detail.php?bid=16033672,https://bookthumb-phinf.pstatic.net/cover/160/336/16033672.jpg?type=m1&udate=20210608,전승환,16000,14400,다산초당,20200108,113062787X 9791130627878,"『<b>내가 원하는 것을 나도 모를 때</b>』가 여름을 맞아 보기만 해도 온몸이 시원해지는 여름 특별판으로 새 옷을 갈아입었다. 실제 읽은 독자들부터 “책장을 넘기다 그만 눈물이 쏟아졌습니다”, “바로 이런 위로가 필요했습니다”, “이제야 잃어버린 나를 찾은 것 같습니다”... "
<b>지리의 힘</b> 2,http://book.naver.com/bookdb/book_detail.php?bid=22298406,https://bookthumb-phinf.pstatic.net/cover/222/984/22298406.jpg?type=m1&udate=20220412,팀 마샬,23000,20700,사이,20220410,8993178984 9788993178982,"7년 만에 나온 〈<b>지리의 힘</b>〉 제2탄21세기에도 계속되는 지정학적 갈등, 세상은 변했지만 지리는 변하지 않았다“신이시여, 어찌하여 우크라이나에 산맥을 펼쳐두지 않으셨나이까?”전 세계 30개국에서 출간되며 세계적인 베스트셀러가 된 〈<b>지리의 힘</b>〉을 펴낸 저자는 그 책의 첫 페이지를 이렇게 우크라이나... "
<b>117층 나무 집</b> (13층씩 커지는 상상! 유머! 모험! 책장이 술술 넘어가는 재미!),http://book.naver.com/bookdb/book_detail.php?bid=15970827,https://bookthumb-phinf.pstatic.net/cover/159/708/15970827.jpg?type=m1&udate=20200129,앤디 그리피스,12000,10800,시공주니어,20200110,8952744586 9788952744586,"13층을 더한 만큼 더욱 풍성해진 이야기!『<b>117층 나무 집</b>』은 각종 상을 휩쓸며 독자들의 사랑을 받은《13층 나무 집》시리즈의 최신작으로, 나무집은 어느새 ‘117층’까지 높아졌다. 글을 쓰는 앤디와 그림을 그리는 테리는 104층 나무 집에 13층을 더 올려 ‘<b>117층 나무 집</b>’을 짓고 더 흥미진진한 이야기로... "
<b>하버드 상위 1퍼센트의 비밀</b> (신호를 차단하고 깊이 몰입하라),http://book.naver.com/bookdb/book_detail.php?bid=14088087,https://bookthumb-phinf.pstatic.net/cover/140/880/14088087.jpg?type=m1&udate=20220112,정주영,16000,14400,한국경제신문,20181017,8947544086 9788947544085,"<b>하버드</b>에서 찾은 가장 강력한 성공 공식!
BLACK DIAMOND=BLOCK(차단)×DEEP(깊은 이해)
“신호를 차단하고 깊이 몰입하라”<b>하버드</b>에서 똑같은 수업을 들으면서도 자신들은 다른 <b>하버드</b>생들과 다르다고 선 긋는 집단이 있다. 그들은 <b>하버드</b>에서도 가장 폐쇄적인 투자자 집단인 ‘블랙 다이아몬드’다. 그들은... "
<b>십 년 가게</b>와 마법사들 3 (날씨 마법사 비비와 봉인 마법사 포),http://book.naver.com/bookdb/book_detail.php?bid=22292099,https://bookthumb-phinf.pstatic.net/cover/222/920/22292099.jpg?type=m1&udate=20220411,히로시마 레이코,13000,11700,위즈덤하우스,20220330,1168122449 9791168122444,"우리가 찾아갈 집은 빨갛고 노란 줄무늬 텐트와 유리병에 든 요트 모양 집입니다. 마법 거리의 주민, 비비와 포 님의 집이랍니다. 비비는 날씨를 바꾸는 마법을 쓰고, 포 님은 봉인하고 해제하는 마법을 쓰죠. 『<b>십 년 가게</b>와 마법사들』 3권에서는 날씨 마법사 비비와 봉인 마법사 포 님의 이야기를 들려 드릴게요."
"<b>시선으로부터,</b> (정세랑 장편소설)",http://book.naver.com/bookdb/book_detail.php?bid=16367438,https://bookthumb-phinf.pstatic.net/cover/163/674/16367438.jpg?type=m1&udate=20220219,정세랑,14000,12600,문학동네,20200605,8954672213 9788954672214,"장편소설 『<b>시선으로부터,</b>』로 돌아왔다. 『<b>시선으로부터,</b>』는 구상부터 완성까지 5년이 걸린 대작으로, 한국일보문학상을 수상한 『피프티 피플』 이후 4년 만에 내놓는 신작 장편소설이다. 『<b>시선으로부터,</b>』는 올해 3월 오픈한 웹진 〈주간 문학동네〉에서 3개월간 연재되었으며, 〈주간 문학동네〉 연재 후... "
